Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
577696,22534,MAGIC DRAWING SLATE SPACEBOY ,1,21-11-2011 11:57,0.42,16406.0,United Kingdom
558194,20969,RED FLORAL FELTCRAFT SHOULDER BAG,1,27-06-2011 12:28,3.75,14583.0,United Kingdom
577517,22632,HAND WARMER RED RETROSPOT,1,20-11-2011 13:16,2.1,16710.0,United Kingdom
541207,22813,PACK 3 BOXES BIRD PANNETONE ,12,14-01-2011 12:27,1.95,17685.0,United Kingdom
537411,22633,HAND WARMER UNION JACK,1,06-12-2010 15:06,2.1,,United Kingdom
543463,22318,FIVE HEART HANGING DECORATION,2,08-02-2011 14:06,2.95,15311.0,United Kingdom
579143,23355,HOT WATER BOTTLE KEEP CALM,4,28-11-2011 13:08,4.95,13882.0,United Kingdom
557324,84970S,HANGING HEART ZINC T-LIGHT HOLDER,1,20-06-2011 09:41,2.08,,United Kingdom
554051,47566,PARTY BUNTING,24,20-05-2011 14:56,4.95,16696.0,United Kingdom
538709,21098,CHRISTMAS TOILET ROLL,1,14-12-2010 10:46,1.25,16442.0,United Kingdom
562933,20659,ECONOMY LUGGAGE TAG,1,10-08-2011 16:51,2.46,,United Kingdom
558368,48194,DOORMAT HEARTS,2,28-06-2011 15:36,7.95,14329.0,United Kingdom
551524,21931,JUMBO STORAGE BAG SUKI,10,01-05-2011 12:35,2.08,16401.0,United Kingdom
581439,23413,DECORATIVE VINTAGE COFFEE  BOX,1,08-12-2011 16:30,10.79,,United Kingdom
569261,21891,TRADITIONAL WOODEN SKIPPING ROPE,1,03-10-2011 11:34,1.45,17321.0,United Kingdom
547062,21684,SMALL MEDINA STAMPED METAL BOWL ,2,20-03-2011 13:28,0.85,16728.0,United Kingdom
575340,22718,CARD CAT AND TREE ,12,09-11-2011 14:31,0.42,15485.0,United Kingdom
543306,22493,PAINT YOUR OWN CANVAS SET,2,07-02-2011 11:56,1.65,16686.0,United Kingdom
556237,79190B,RETRO PLASTIC POLKA TRAY,1,09-06-2011 15:34,0.83,,United Kingdom
545914,22151,PLACE SETTING WHITE HEART,24,08-03-2011 11:39,0.42,13340.0,United Kingdom
554511,22990,COTTON APRON PANTRY DESIGN,1,24-05-2011 15:52,10.79,,United Kingdom
577085,21232,STRAWBERRY CERAMIC TRINKET POT,12,17-11-2011 15:47,1.25,12997.0,United Kingdom
574834,23344,JUMBO BAG 50'S CHRISTMAS ,30,07-11-2011 11:30,2.08,13139.0,United Kingdom
547874,22499,WOODEN UNION JACK BUNTING,3,27-03-2011 15:39,5.95,14476.0,United Kingdom
541838,82494L,WOODEN FRAME ANTIQUE WHITE ,6,23-01-2011 10:43,2.95,12916.0,United Kingdom
570228,22110,BIRD HOUSE HOT WATER BOTTLE,2,09-10-2011 13:28,2.55,15821.0,United Kingdom
547925,22849,BREAD BIN DINER STYLE MINT,2,28-03-2011 13:57,16.95,12481.0,Germany
548038,85212,MINI PAINTED GARDEN DECORATION ,12,29-03-2011 12:03,0.85,15696.0,United Kingdom
541485,21358,TOAST ITS - HAPPY BIRTHDAY,1,18-01-2011 13:05,1.25,18118.0,United Kingdom
576837,90204,PAIR OF ENAMEL BUTTERFLY HAIRCLIP,1,16-11-2011 15:16,3.32,,United Kingdom
576659,23702,High Resolution Image,1,16-11-2011 11:09,21.0,15373.0,United Kingdom
578262,22732,3D VINTAGE CHRISTMAS STICKERS ,2,23-11-2011 13:27,1.25,18283.0,United Kingdom
548648,84949,SILVER HANGING T-LIGHT HOLDER,12,01-04-2011 13:20,1.65,12949.0,United Kingdom
563441,22286,DECORATION WOBBLY RABBIT METAL ,6,16-08-2011 13:13,0.39,13140.0,United Kingdom
566179,22449,SILK PURSE BABUSHKA PINK,12,09-09-2011 12:42,3.35,,Israel
576246,23322,LARGE WHITE HEART OF WICKER,3,14-11-2011 13:42,2.95,17566.0,United Kingdom
571441,21875,KINGS CHOICE MUG,2,17-10-2011 13:31,3.29,14096.0,United Kingdom
575947,23172,REGENCY TEA PLATE PINK,1,13-11-2011 11:50,3.29,,United Kingdom
574253,22945,CHRISTMAS METAL TAGS ASSORTED ,12,03-11-2011 13:30,0.85,15252.0,United Kingdom
557878,22898,CHILDRENS APRON APPLES DESIGN,6,23-06-2011 13:13,1.95,16940.0,United Kingdom
574714,22907,PACK OF 20 NAPKINS PANTRY DESIGN,4,06-11-2011 14:29,0.85,15427.0,United Kingdom
537154,37370,RETRO COFFEE MUGS ASSORTED,12,05-12-2010 13:05,1.25,15808.0,United Kingdom
538177,21802,CHRISTMAS TREE HEART DECORATION,11,10-12-2010 09:51,0.43,,United Kingdom
580908,21714,CITRONELLA CANDLE GARDEN POT,6,06-12-2011 13:20,1.25,16495.0,United Kingdom
541424,84596L,BISCUITS SMALL BOWL LIGHT BLUE,1,17-01-2011 17:57,0.83,,United Kingdom
546659,22138,BAKING SET 9 PIECE RETROSPOT ,6,15-03-2011 14:25,4.95,16996.0,United Kingdom
553541,22900, SET 2 TEA TOWELS I LOVE LONDON ,3,17-05-2011 15:33,4.13,,United Kingdom
561917,20675,BLUE POLKADOT BOWL,1,01-08-2011 11:57,1.25,16904.0,United Kingdom
560926,22161,HEART DECORATION RUSTIC HANGING ,4,22-07-2011 09:20,0.79,,United Kingdom
570672,21844,RED RETROSPOT MUG,6,11-10-2011 14:52,2.95,12536.0,France
536863,22968,ROSE COTTAGE KEEPSAKE BOX ,2,03-12-2010 11:19,9.95,17967.0,United Kingdom
569148,22271,FELTCRAFT DOLL ROSIE,6,30-09-2011 15:52,2.95,16613.0,United Kingdom
553767,22361,GLASS JAR DAISY FRESH COTTON WOOL,1,19-05-2011 10:46,5.79,,United Kingdom
569248,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,6,03-10-2011 10:09,2.89,12886.0,United Kingdom
550796,22966,GINGERBREAD MAN COOKIE CUTTER,5,20-04-2011 14:38,1.25,17211.0,United Kingdom
554362,21930,JUMBO STORAGE BAG SKULLS,10,24-05-2011 10:17,2.08,17811.0,United Kingdom
544323,21891,TRADITIONAL WOODEN SKIPPING ROPE,2,17-02-2011 15:51,2.46,,United Kingdom
558862,22699,ROSES REGENCY TEACUP AND SAUCER ,12,04-07-2011 12:25,2.95,13901.0,United Kingdom
561217,20733,GOLD MINI TAPE MEASURE ,1,25-07-2011 17:09,0.83,,United Kingdom
575692,23082,SET 6 PAPER TABLE LANTERN HEARTS ,3,10-11-2011 16:27,3.75,12508.0,France
542254,85066,CREAM SWEETHEART MINI CHEST,4,26-01-2011 16:41,12.75,14733.0,United Kingdom
566787,20713,JUMBO BAG OWLS,11,15-09-2011 10:31,4.13,,United Kingdom
580513,20727,LUNCH BAG  BLACK SKULL.,2,04-12-2011 13:59,1.65,14456.0,United Kingdom
564756,22981,PANTRY APPLE CORER,1,30-08-2011 10:33,2.92,,United Kingdom
569037,21181,PLEASE ONE PERSON METAL SIGN,4,30-09-2011 10:45,2.1,13263.0,United Kingdom
574863,84029E,RED WOOLLY HOTTIE WHITE HEART.,2,07-11-2011 12:29,4.25,15719.0,United Kingdom
569236,22093,MOTORING TISSUE BOX,4,02-10-2011 15:49,0.39,14432.0,United Kingdom
575138,21888,BINGO SET,3,08-11-2011 15:24,7.46,,United Kingdom
576399,23319,BOX OF 6 MINI 50'S CRACKERS,12,15-11-2011 10:50,2.49,12684.0,France
554861,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,27-05-2011 10:29,2.95,12633.0,Germany
575148,85066,CREAM SWEETHEART MINI CHEST,2,08-11-2011 15:48,12.75,13867.0,United Kingdom
574682,48188,DOORMAT WELCOME PUPPIES,1,06-11-2011 12:44,8.25,14963.0,United Kingdom
568919,22662,LUNCH BAG DOLLY GIRL DESIGN,10,29-09-2011 14:38,1.65,12937.0,United Kingdom
539453,21993,FLORAL FOLK STATIONERY SET,1,17-12-2010 17:08,2.51,,United Kingdom
568054,84836,ZINC METAL HEART DECORATION,12,23-09-2011 12:50,1.25,16978.0,United Kingdom
562343,22616,PACK OF 12 LONDON TISSUES ,1008,04-08-2011 12:13,0.29,17381.0,United Kingdom
548894,22807,SET OF 6 T-LIGHTS TOADSTOOLS,1,04-04-2011 16:01,5.79,,United Kingdom
544822,20971,PINK BLUE FELT CRAFT TRINKET BOX,24,24-02-2011 09:08,1.25,18231.0,United Kingdom
558774,22204,MILK PAN BLUE POLKADOT,1,04-07-2011 10:17,3.29,,United Kingdom
568657,23369,SET 36 COLOUR PENCILS LOVE LONDON,1,28-09-2011 12:22,1.25,16460.0,United Kingdom
558924,22197,POPCORN HOLDER,100,05-07-2011 10:07,0.72,15785.0,United Kingdom
566739,16156S,WRAP PINK FAIRY CAKES ,25,14-09-2011 14:30,0.42,12566.0,Germany
573305,22804,PINK HANGING HEART T-LIGHT HOLDER,5,28-10-2011 16:13,2.95,17837.0,United Kingdom
556540,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,24,13-06-2011 12:51,0.55,13552.0,United Kingdom
577478,21990,MODERN FLORAL STATIONERY SET,12,20-11-2011 11:33,1.25,15963.0,United Kingdom
574298,22745,POPPY'S PLAYHOUSE BEDROOM ,2,03-11-2011 15:56,4.13,,United Kingdom
567665,21930,JUMBO STORAGE BAG SKULLS,3,21-09-2011 15:22,4.13,,United Kingdom
573388,23173,REGENCY TEAPOT ROSES ,12,30-10-2011 14:44,8.15,14895.0,United Kingdom
558355,22854,CREAM SWEETHEART EGG HOLDER,1,28-06-2011 14:58,4.95,13614.0,United Kingdom
546249,22078,RIBBON REEL LACE DESIGN ,1,10-03-2011 13:58,2.1,14606.0,United Kingdom
542128,22614,PACK OF 12 SPACEBOY TISSUES,24,25-01-2011 15:13,0.29,12609.0,Germany
568542,23188,VINTAGE  2 METER FOLDING RULER,1,27-09-2011 14:31,1.65,16750.0,United Kingdom
580372,22920,HERB MARKER BASIL,12,02-12-2011 17:04,0.65,16359.0,United Kingdom
560453,22192,BLUE DINER WALL CLOCK,2,19-07-2011 09:52,8.5,13209.0,United Kingdom
574733,23078,ICE CREAM PEN LIP GLOSS ,20,06-11-2011 15:17,1.25,17082.0,United Kingdom
561474,21931,JUMBO STORAGE BAG SUKI,100,27-07-2011 13:18,1.79,14680.0,United Kingdom
545295,84029E,RED WOOLLY HOTTIE WHITE HEART.,10,01-03-2011 12:09,3.75,12709.0,Germany
555350,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,02-06-2011 12:08,5.45,17652.0,United Kingdom
578251,22867,HAND WARMER BIRD DESIGN,3,23-11-2011 12:45,2.1,15993.0,United Kingdom
580367,84596F,SMALL MARSHMALLOWS PINK BOWL,2,02-12-2011 16:39,0.83,,United Kingdom
573137,23542,WALL ART 70'S ALPHABET ,1,27-10-2011 17:15,16.63,,United Kingdom
537897,21481,FAWN BLUE HOT WATER BOTTLE,6,09-12-2010 10:37,2.95,12683.0,France
573083,23537,WALL ART I LOVE LONDON ,3,27-10-2011 14:22,4.95,13735.0,United Kingdom
538576,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,13-12-2010 11:29,2.95,14498.0,United Kingdom
570466,22766,PHOTO FRAME CORNICE,2,10-10-2011 16:03,2.95,16791.0,United Kingdom
581132,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,07-12-2011 12:55,2.95,17590.0,United Kingdom
545216,85131B,BEADED CRYSTAL HEART GREEN ON STICK,3,28-02-2011 16:50,0.83,,United Kingdom
539215,84870C,GREEN GEISHA GIRL ,1,16-12-2010 12:42,3.75,15574.0,United Kingdom
581492,20727,LUNCH BAG  BLACK SKULL.,2,09-12-2011 10:03,4.13,,United Kingdom
540993,47580,TEA TIME DES TEA COSY,6,13-01-2011 09:23,2.55,13284.0,United Kingdom
573029,84991,60 TEATIME FAIRY CAKE CASES,1,27-10-2011 13:33,0.55,14971.0,United Kingdom
539414,22301,COFFEE MUG CAT + BIRD DESIGN,2,17-12-2010 13:45,2.55,16931.0,United Kingdom
545064,21755,LOVE BUILDING BLOCK WORD,3,27-02-2011 14:29,5.95,13636.0,United Kingdom
572306,22756,LARGE YELLOW BABUSHKA NOTEBOOK ,1,23-10-2011 15:11,1.25,17841.0,United Kingdom
549274,21498,RED RETROSPOT WRAP ,25,07-04-2011 13:07,0.42,12721.0,France
546951,22412,METAL SIGN NEIGHBOURHOOD WITCH ,1,18-03-2011 11:30,2.1,17673.0,United Kingdom
568708,20726,LUNCH BAG WOODLAND,30,28-09-2011 15:41,1.65,12393.0,Australia
548978,22505,MEMO BOARD COTTAGE DESIGN,4,05-04-2011 12:08,4.95,15727.0,United Kingdom
574856,22698,PINK REGENCY TEACUP AND SAUCER,1,07-11-2011 12:06,5.79,,United Kingdom
573263,22098,BOUDOIR SQUARE TISSUE BOX,180,28-10-2011 12:34,0.39,13694.0,United Kingdom
539492,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,3,20-12-2010 10:14,0.43,,United Kingdom
548219,22719,GUMBALL MONOCHROME COAT RACK,2,30-03-2011 09:46,2.45,,United Kingdom
568329,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,26-09-2011 14:12,1.45,15243.0,United Kingdom
537193,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,12,05-12-2010 13:49,0.85,15023.0,United Kingdom
577158,23166,MEDIUM CERAMIC TOP STORAGE JAR,12,18-11-2011 09:58,1.25,16293.0,United Kingdom
567890,23549,WRAP BIRD GARDEN ,25,22-09-2011 15:40,0.42,14125.0,United Kingdom
565431,20752,BLUE POLKADOT WASHING UP GLOVES,4,04-09-2011 13:15,2.1,14965.0,United Kingdom
551944,22699,ROSES REGENCY TEACUP AND SAUCER ,1,05-05-2011 11:08,2.95,14553.0,United Kingdom
553389,21328,BALLOONS  WRITING SET ,1,16-05-2011 16:37,3.29,,United Kingdom
546752,22457,NATURAL SLATE HEART CHALKBOARD ,6,16-03-2011 12:55,2.95,13299.0,United Kingdom
574653,22732,3D VINTAGE CHRISTMAS STICKERS ,36,06-11-2011 11:30,1.25,12619.0,Germany
546424,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,13-03-2011 12:51,3.95,13956.0,United Kingdom
544812,22697,GREEN REGENCY TEACUP AND SAUCER,7,23-02-2011 15:58,5.79,,United Kingdom
547886,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,28-03-2011 09:21,2.95,13652.0,United Kingdom
564353,22732,3D VINTAGE CHRISTMAS STICKERS ,18,24-08-2011 15:08,1.25,15764.0,United Kingdom
540848,20699,MOUSEY LONG LEGS SOFT TOY,2,12-01-2011 09:26,2.51,,United Kingdom
549628,84596J,MIXED NUTS LIGHT GREEN BOWL,72,11-04-2011 11:43,0.42,13798.0,United Kingdom
546158,22621,TRADITIONAL KNITTING NANCY,12,10-03-2011 09:30,1.45,13899.0,United Kingdom
559547,20675,BLUE POLKADOT BOWL,2,10-07-2011 15:12,1.25,17758.0,United Kingdom
536819,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,12,02-12-2010 17:12,2.95,13402.0,United Kingdom
542622,47559B,TEA TIME OVEN GLOVE,1,31-01-2011 09:09,2.46,,United Kingdom
568152,22493,PAINT YOUR OWN CANVAS SET,4,25-09-2011 11:40,1.65,16480.0,United Kingdom
557630,22431,WATERING CAN BLUE ELEPHANT,6,21-06-2011 14:53,1.95,13178.0,United Kingdom
570426,23399,HOME SWEET HOME HANGING HEART,12,10-10-2011 13:55,0.85,13352.0,United Kingdom
C572850,23406,HOME SWEET HOME KEY HOLDER,-1,26-10-2011 12:22,6.25,17841.0,United Kingdom
536865,21257,VICTORIAN SEWING BOX MEDIUM,2,03-12-2010 11:28,16.13,,United Kingdom
572894,22624,IVORY KITCHEN SCALES,2,26-10-2011 14:39,8.5,12569.0,Germany
557281,20685,DOORMAT RED RETROSPOT,1,19-06-2011 12:23,7.95,13632.0,United Kingdom
541422,84509B,SET OF 4 FAIRY CAKE PLACEMATS,3,17-01-2011 17:48,3.29,,United Kingdom
576603,21912,VINTAGE SNAKES & LADDERS,4,15-11-2011 15:22,3.75,14911.0,EIRE
572076,22716,CARD CIRCUS PARADE,12,20-10-2011 14:01,0.42,13761.0,United Kingdom
544907,22470,HEART OF WICKER LARGE,6,24-02-2011 14:15,2.95,12945.0,United Kingdom
544067,22697,GREEN REGENCY TEACUP AND SAUCER,8,15-02-2011 14:02,2.95,16431.0,United Kingdom
536987,20615,BLUE POLKADOT PASSPORT COVER,1,03-12-2010 14:54,2.1,17198.0,United Kingdom
576857,22915,ASSORTED BOTTLE TOP  MAGNETS ,6,16-11-2011 15:52,0.42,12748.0,United Kingdom
546851,21874,GIN AND TONIC MUG,12,17-03-2011 13:23,1.25,12480.0,Germany
560086,22395,PAPERWEIGHT VINTAGE PAISLEY,6,14-07-2011 16:35,2.55,15839.0,United Kingdom
580146,21484,CHICK GREY HOT WATER BOTTLE,6,02-12-2011 10:07,9.13,,United Kingdom
562928,22539,MINI JIGSAW DOLLY GIRL,3,10-08-2011 15:29,0.42,15494.0,United Kingdom
555844,22558,CLOTHES PEGS RETROSPOT PACK 24 ,1,07-06-2011 13:10,1.65,14711.0,United Kingdom
579116,23323,WHITE WICKER STAR ,1,28-11-2011 11:54,2.1,17346.0,United Kingdom
545217,22197,SMALL POPCORN HOLDER,2,28-02-2011 16:59,1.63,,United Kingdom
573292,22536,MAGIC DRAWING SLATE PURDEY,24,28-10-2011 15:10,0.42,14416.0,United Kingdom
557954,21558,SKULL LUNCH BOX WITH CUTLERY ,3,23-06-2011 18:44,2.55,15023.0,United Kingdom
566162,21154,RED RETROSPOT OVEN GLOVE ,10,09-09-2011 11:46,1.25,15249.0,United Kingdom
573585,22118,JOY WOODEN BLOCK LETTERS,1,31-10-2011 14:41,11.63,,United Kingdom
579777,21544,SKULLS  WATER TRANSFER TATTOOS ,1,30-11-2011 15:13,1.63,,United Kingdom
576617,23510,MINI PLAYING CARDS GYMKHANA,2,15-11-2011 16:57,0.83,,United Kingdom
542399,22934,BAKING MOULD EASTER EGG WHITE CHOC,7,27-01-2011 15:38,2.95,15549.0,United Kingdom
580695,22977,DOLLY GIRL CHILDRENS EGG CUP,1,05-12-2011 16:03,1.25,13230.0,United Kingdom
565233,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,1,02-09-2011 09:34,1.63,,United Kingdom
550541,22228,BUNNY WOODEN PAINTED WITH BIRD ,1,19-04-2011 11:33,1.63,,United Kingdom
576255,22114,HOT WATER BOTTLE TEA AND SYMPATHY,1,14-11-2011 14:09,4.25,15993.0,United Kingdom
566495,22728,ALARM CLOCK BAKELIKE PINK,3,13-09-2011 11:14,3.75,15529.0,United Kingdom
574038,23245,SET OF 3 REGENCY CAKE TINS,4,02-11-2011 12:56,4.95,18164.0,United Kingdom
542057,22960,JAM MAKING SET WITH JARS,1,25-01-2011 11:57,4.25,15967.0,United Kingdom
558970,84976,RECTANGULAR SHAPED MIRROR,6,05-07-2011 11:10,1.69,18232.0,United Kingdom
566221,22381,TOY TIDY PINK POLKADOT,5,09-09-2011 16:13,2.1,,United Kingdom
540015,84879,ASSORTED COLOUR BIRD ORNAMENT,16,04-01-2011 11:40,1.69,13319.0,United Kingdom
537638,20751,FUNKY WASHING UP GLOVES ASSORTED,1,07-12-2010 15:28,4.21,,United Kingdom
576837,22671,FRENCH LAUNDRY SIGN BLUE METAL,1,16-11-2011 15:16,3.29,,United Kingdom
573414,23403,LETTER HOLDER HOME SWEET HOME,4,30-10-2011 16:15,3.75,16877.0,United Kingdom
578944,21328,BALLOONS  WRITING SET ,1,27-11-2011 13:41,1.65,16005.0,United Kingdom
562931,22892,SET OF SALT AND PEPPER TOADSTOOLS,6,10-08-2011 16:19,1.25,14030.0,United Kingdom
572312,23357,HOT WATER BOTTLE SEX BOMB,2,23-10-2011 15:47,4.95,15022.0,United Kingdom
566225,84992,72 SWEETHEART FAIRY CAKE CASES,1,11-09-2011 10:35,0.55,16899.0,United Kingdom
538056,21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,1,09-12-2010 13:34,2.95,17198.0,United Kingdom
538633,84993B,75 BLACK PETIT FOUR CASES,1,13-12-2010 13:28,0.42,16726.0,United Kingdom
566451,22941,CHRISTMAS LIGHTS 10 REINDEER,1,12-09-2011 16:14,8.5,18069.0,United Kingdom
542621,47580,TEA TIME DES TEA COSY,6,31-01-2011 09:05,2.55,12528.0,Germany
545937,22994,TRAVEL CARD WALLET RETROSPOT,48,08-03-2011 12:05,0.42,12758.0,Portugal
546237,20724,RED RETROSPOT CHARLOTTE BAG,10,10-03-2011 12:50,0.85,16625.0,United Kingdom
541482,22837,,-35,18-01-2011 12:32,0.0,,United Kingdom
571905,22568,FELTCRAFT CUSHION OWL,4,19-10-2011 14:51,3.75,12370.0,Cyprus
566240,22488,NATURAL SLATE RECTANGLE CHALKBOARD,1,11-09-2011 11:29,1.65,14508.0,United Kingdom
574561,21929,JUMBO BAG PINK VINTAGE PAISLEY,2,04-11-2011 15:52,4.13,,United Kingdom
545216,84923,PINK BUTTERFLY HANDBAG W BOBBLES,1,28-02-2011 16:50,4.13,,United Kingdom
559521,22276,WASH BAG VINTAGE ROSE PAISLEY,1,08-07-2011 16:26,2.55,,Unspecified
541592,84510A,SET OF 4 ENGLISH ROSE COASTERS,1,19-01-2011 15:08,2.46,,United Kingdom
539453,22595,CHRISTMAS GINGHAM HEART,6,17-12-2010 17:08,1.66,,United Kingdom
560145,21899,GARAGE KEY FOB,24,15-07-2011 11:04,0.65,13381.0,United Kingdom
560105,22457,NATURAL SLATE HEART CHALKBOARD ,2,14-07-2011 19:23,2.95,16794.0,United Kingdom
C547806,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,25-03-2011 13:37,4.95,12528.0,Germany
560772,20707,CRAZY DAISY HEART DECORATION,10,20-07-2011 16:12,0.83,,United Kingdom
558614,21204,DAISIES  HONEYCOMB GARLAND ,3,30-06-2011 15:56,1.63,,United Kingdom
576059,23583,LUNCH BAG PAISLEY PARK  ,2,13-11-2011 15:19,1.65,15411.0,United Kingdom
558475,23270,SET OF 2 CERAMIC PAINTED HEARTS ,2,29-06-2011 15:58,2.92,,United Kingdom
579297,72801c,4 ROSE PINK DINNER CANDLES,1,29-11-2011 11:23,2.46,,United Kingdom
558027,22197,POPCORN HOLDER,24,24-06-2011 11:08,0.85,14032.0,United Kingdom
544684,85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,2,22-02-2011 16:32,1.63,,United Kingdom
568221,85017B,ENVELOPE 50 BLOSSOM IMAGES,12,26-09-2011 10:05,0.42,14911.0,EIRE
576617,23225,CHERUB HEART DECORATION SILVER ,4,15-11-2011 16:57,1.63,,United Kingdom
576635,22828,REGENCY MIRROR WITH SHUTTERS,2,16-11-2011 09:32,145.0,15269.0,United Kingdom
574722,22952,60 CAKE CASES VINTAGE CHRISTMAS,2,06-11-2011 14:45,0.55,14502.0,United Kingdom
538354,22561,WOODEN SCHOOL COLOURING SET,24,10-12-2010 15:45,1.65,16873.0,United Kingdom
578844,90013B,BLACK VINTAGE EARRINGS,1,25-11-2011 16:14,4.15,,United Kingdom
543800,21791,VINTAGE HEADS AND TAILS CARD GAME ,48,13-02-2011 11:36,1.25,17282.0,United Kingdom
573153,20725,LUNCH BAG RED RETROSPOT,80,28-10-2011 07:39,1.65,12678.0,France
570177,22653,BUTTON BOX ,10,07-10-2011 14:17,1.95,17509.0,United Kingdom
572282,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,6,23-10-2011 11:39,1.45,17634.0,United Kingdom
578289,22282,12 EGG HOUSE PAINTED WOOD,1,23-11-2011 14:07,12.75,17841.0,United Kingdom
578289,23110,PARISIENNE KEY CABINET ,1,23-11-2011 14:07,5.75,17841.0,United Kingdom
576780,23489,VINTAGE BELLS GARLAND,1,16-11-2011 13:27,2.89,13258.0,United Kingdom
572552,85053,FRENCH ENAMEL CANDLEHOLDER,1,24-10-2011 17:07,4.13,14096.0,United Kingdom
578149,21257,VICTORIAN SEWING BOX MEDIUM,6,23-11-2011 11:11,15.79,,United Kingdom
567172,22470,HEART OF WICKER LARGE,80,18-09-2011 13:29,2.55,18194.0,United Kingdom
562528,85066,CREAM SWEETHEART MINI CHEST,2,05-08-2011 13:52,12.75,12610.0,Italy
579885,23414,ZINC BOX SIGN HOME,1,30-11-2011 17:37,9.95,15444.0,United Kingdom
542932,22962,JAM JAR WITH PINK LID,12,02-02-2011 10:54,0.85,13089.0,United Kingdom
550967,84988,SET OF 72 PINK HEART PAPER DOILIES,12,21-04-2011 16:58,1.45,12971.0,United Kingdom
577258,21822,GLITTER CHRISTMAS TREE WITH BELLS,2,18-11-2011 12:27,0.79,16764.0,United Kingdom
556912,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,1,15-06-2011 13:26,2.95,15005.0,United Kingdom
568797,85099F,JUMBO BAG STRAWBERRY,100,29-09-2011 10:22,1.75,13694.0,United Kingdom
566438,85040A,S/4 PINK FLOWER CANDLES IN BOWL,2,12-09-2011 15:14,1.65,15996.0,United Kingdom
570258,21843,RED RETROSPOT CAKE STAND,2,10-10-2011 09:56,20.79,,United Kingdom
550637,22384,LUNCH BAG PINK POLKADOT,3,19-04-2011 15:39,1.65,14415.0,United Kingdom
576068,23480,MINI LIGHTS WOODLAND MUSHROOMS,4,13-11-2011 15:52,3.75,14788.0,United Kingdom
550208,22499,WOODEN UNION JACK BUNTING,1,15-04-2011 10:39,8.29,,United Kingdom
556243,22692,DOORMAT WELCOME TO OUR HOME,1,09-06-2011 16:07,8.29,,United Kingdom
569229,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,02-10-2011 14:56,4.95,14502.0,United Kingdom
550804,21664,RIDGED GLASS STORAGE JAR CREAM LID,4,20-04-2011 15:32,3.75,16676.0,United Kingdom
577824,23108,SET OF 10 LED DOLLY LIGHTS,10,22-11-2011 09:42,6.25,15845.0,United Kingdom
553340,22139,RETROSPOT TEA SET CERAMIC 11 PC ,24,16-05-2011 12:20,4.25,15125.0,United Kingdom
575390,23220,REINDEER HEART DECORATION GOLD,12,09-11-2011 15:31,0.83,12971.0,United Kingdom
580677,22382,LUNCH BAG SPACEBOY DESIGN ,1,05-12-2011 14:40,1.65,16200.0,United Kingdom
578533,20829,GLITTER HANGING BUTTERFLY STRING,6,24-11-2011 14:42,2.1,17767.0,United Kingdom
579087,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,24,28-11-2011 10:35,0.29,13914.0,United Kingdom
547867,21078,SET/20 STRAWBERRY PAPER NAPKINS ,4,27-03-2011 13:56,0.85,13357.0,United Kingdom
544766,82482,WOODEN PICTURE FRAME WHITE FINISH,1,23-02-2011 11:09,4.96,,United Kingdom
571193,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,32,14-10-2011 11:56,0.42,15484.0,United Kingdom
577167,84946,ANTIQUE SILVER T-LIGHT GLASS,4,18-11-2011 10:41,1.25,16511.0,United Kingdom
543292,22382,LUNCH BAG SPACEBOY DESIGN ,10,07-02-2011 11:15,1.65,14534.0,United Kingdom
540016,21527,RED RETROSPOT TRADITIONAL TEAPOT ,1,04-01-2011 11:42,7.95,16282.0,United Kingdom
580502,23263,SET OF 3 WOODEN HEART DECORATIONS,1,04-12-2011 13:15,1.25,16931.0,United Kingdom
542107,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,25-01-2011 13:38,2.95,16222.0,United Kingdom
539423,21843,RED RETROSPOT CAKE STAND,3,17-12-2010 14:24,10.95,15811.0,United Kingdom
547910,22595,GINGHAM HEART DECORATION,4,28-03-2011 12:23,0.85,14159.0,United Kingdom
545105,22367,CHILDRENS APRON SPACEBOY DESIGN,8,28-02-2011 11:58,1.95,12598.0,France
